Model Size,Task,Classifier,Seed,C,kernel,colsample_bytree,learning_rate,max_depth,n_estimators,num_leaves,reg_alpha,reg_lambda,subsample,gamma
large_multitask_mask_35,species,SVM,0,0.44103656679709824,linear,,,,,,,,,
large_multitask_mask_35,species,SVM,1,0.4944059287398674,linear,,,,,,,,,
large_multitask_mask_35,species,SVM,2,0.1501799526595153,linear,,,,,,,,,
large_multitask_mask_35,species,LGBM,0,,,0.718456079008858,0.014975289856365856,7.0,674.0,143.0,0.044716356807505624,0.49609699890114284,0.946041024522154,
large_multitask_mask_35,species,LGBM,1,,,0.7791920725681672,0.20787049901879373,19.0,648.0,123.0,0.03133737331985318,6.060741222490683,0.7391063438982026,
large_multitask_mask_35,species,LGBM,2,,,0.9849838287883929,0.09030638737802707,16.0,941.0,98.0,0.04877057553591605,4.341162910051525,0.8369985451146403,
large_multitask_mask_35,immunogenicity,SVM,0,0.5301709347576824,linear,,,,,,,,,
large_multitask_mask_35,immunogenicity,SVM,1,0.0050342490058661125,linear,,,,,,,,,
large_multitask_mask_35,immunogenicity,SVM,2,0.002501654818826414,linear,,,,,,,,,
large_multitask_mask_35,immunogenicity,LGBM,0,,,0.9567092003128319,0.26512259742974303,15.0,805.0,59.0,0.38608662714605446,0.5059803874660432,0.9702386553170644,
large_multitask_mask_35,immunogenicity,LGBM,1,,,0.7791920725681672,0.20787049901879373,19.0,648.0,123.0,0.03133737331985318,6.060741222490683,0.7391063438982026,
large_multitask_mask_35,immunogenicity,LGBM,2,,,0.6988708955989413,0.012565517436629859,15.0,955.0,63.0,2.516373212772269,0.6389271811451119,0.9059839441806726,
large_multitask_mask_35,link,SVM,0,0.5301709347576824,linear,,,,,,,,,
large_multitask_mask_35,link,SVM,1,96.81085478045662,linear,,,,,,,,,
large_multitask_mask_35,link,SVM,2,0.1501799526595153,linear,,,,,,,,,
large_multitask_mask_35,link,LGBM,0,,,0.9512773885388708,0.05659486115229478,5.0,301.0,147.0,0.013108813258313513,0.0705376339063223,0.6480786244852675,
large_multitask_mask_35,link,LGBM,1,,,0.8682112160275781,0.07516742665879303,11.0,661.0,77.0,0.03914287256840741,0.07394161323427771,0.6568480541899827,
large_multitask_mask_35,link,LGBM,2,,,0.9973065177846362,0.029223525724947828,17.0,866.0,60.0,0.11508696467556201,0.25323718685559815,0.7096693037561841,
